ChannelName,ProductId,DateSold,SPV
AutoPedigree,7,2017-12-29 12:41:55.000,633.1300
AutoPedigree,7,2017-12-29 12:54:57.000,1388.7800
AutoPedigree,7,2017-12-29 13:00:29.000,917.8000
AutoPedigree,7,2017-12-29 13:20:33.000,1387.1000
AutoPedigree,7,2017-12-29 13:28:46.000,1365.5200
AutoPedigree,7,2017-12-29 13:42:16.000,960.1400
AutoPedigree,7,2017-12-29 14:00:05.000,730.2400
AutoPedigree,7,2017-12-29 14:09:21.000,639.2900
AutoPedigree,7,2017-12-29 14:18:30.000,782.9500
AutoPedigree,16,2017-12-29 14:31:43.000,464.7600
AutoPedigree,7,2017-12-29 14:49:36.000,2078.8500
AutoPedigree,7,2017-12-29 15:02:25.000,961.9400
AutoPedigree,9,2017-12-29 15:09:51.000,1054.0400
AutoPedigree,7,2017-12-29 15:10:59.000,652.0800
AutoPedigree,7,2017-12-29 15:33:29.000,1327.3400
AutoPedigree,16,2017-12-29 15:34:27.000,838.3500
AutoPedigree,7,2017-12-29 15:37:10.000,956.1900
AutoPedigree,7,2017-12-29 15:59:39.000,652.6700
AutoPedigree,7,2017-12-30 06:26:14.000,2879.9500
AutoPedigree,9,2017-12-30 06:34:08.000,1673.1000
AutoPedigree,7,2017-12-30 06:47:38.000,1493.6400
AutoPedigree,15,2017-12-30 07:09:14.000,936.9700
AutoPedigree,7,2017-12-30 07:25:55.000,1304.8500
AutoPedigree,16,2017-12-30 08:03:40.000,468.0000
AutoPedigree,15,2017-12-30 08:07:45.000,617.1900
AutoPedigree,17,2017-12-30 08:18:49.000,646.0000
AutoPedigree,7,2017-12-30 08:51:11.000,1063.2500
AutoPedigree,7,2017-12-30 09:04:50.000,1548.1300
AutoPedigree,7,2017-12-30 09:27:27.000,757.8700
AutoPedigree,7,2017-12-30 09:49:57.000,1613.9100
AutoPedigree,7,2017-12-30 10:05:20.000,1255.4400
AutoPedigree,7,2017-12-30 10:14:23.000,965.7300
AutoPedigree,7,2017-12-30 10:31:03.000,939.4700
AutoPedigree,7,2017-12-30 10:48:44.000,1428.7100
AutoPedigree,58,2018-01-02 06:36:26.000,2612.6100
AutoPedigree,58,2018-01-02 07:43:38.000,977.8300
AutoPedigree,16,2018-01-02 08:04:50.000,808.3900
BOWER,9,2018-01-02 09:32:12.000,217.2900
AutoPedigree,7,2018-01-02 11:03:23.000,1148.6800
AutoPedigree,7,2018-01-02 12:56:01.000,941.0100
AutoPedigree,7,2018-01-02 13:55:57.000,856.8600
AutoPedigree,7,2018-01-02 13:59:31.000,870.9900
AutoPedigree,7,2018-01-02 14:22:24.000,769.8200
AutoPedigree,7,2018-01-02 14:39:02.000,702.7100
AutoPedigree,7,2018-01-02 14:52:48.000,926.8100
AutoPedigree,17,2018-01-02 15:09:03.000,789.7100
AutoPedigree,18,2018-01-03 07:08:09.000,626.2500
AutoPedigree,18,2018-01-03 07:51:26.000,450.0000
AutoPedigree,15,2018-01-03 08:16:53.000,712.6900
AutoPedigree,7,2018-01-03 10:06:23.000,1451.7500
AutoPedigree,7,2018-01-03 13:55:46.000,1643.5200
AutoPedigree,7,2018-01-03 14:19:26.000,1223.4800
AutoPedigree,7,2018-01-03 14:31:41.000,900.1300
AutoPedigree,7,2018-01-03 14:49:28.000,794.2400
AutoPedigree,7,2018-01-03 15:51:47.000,779.6100
AutoPedigree,7,2018-01-04 06:40:34.000,747.9500
AutoPedigree,7,2018-01-04 07:46:39.000,835.4600
AutoPedigree,16,2018-01-04 08:28:30.000,1094.5300
AutoPedigree,7,2018-01-04 08:28:57.000,643.3300
AutoPedigree,7,2018-01-04 08:36:17.000,1126.6600
AutoPedigree,16,2018-01-04 09:09:11.000,624.6300
AutoPedigree,7,2018-01-04 10:04:09.000,1691.6600
AutoPedigree,7,2018-01-04 10:04:09.000,1886.1700
AutoPedigree,7,2018-01-04 10:06:26.000,1136.2300
AutoPedigree,7,2018-01-04 10:57:00.000,600.6400
AutoPedigree,7,2018-01-04 11:53:48.000,749.7300
AutoPedigree,15,2018-01-04 12:25:37.000,1014.9300
AutoPedigree,7,2018-01-04 12:34:06.000,545.7900
AutoPedigree,7,2018-01-04 12:37:55.000,1103.0700
AutoPedigree,7,2018-01-04 12:55:53.000,754.2600
AutoPedigree,18,2018-01-04 13:04:14.000,578.5000
AutoPedigree,15,2018-01-04 13:09:10.000,909.4000
AutoPedigree,7,2018-01-04 13:22:51.000,718.8200
AutoPedigree,7,2018-01-04 13:52:38.000,697.2400
AutoPedigree,16,2018-01-04 13:58:20.000,682.3900
AutoPedigree,18,2018-01-04 14:19:19.000,545.2500
AutoPedigree,7,2018-01-04 14:20:29.000,848.2500
AutoPedigree,7,2018-01-04 14:44:58.000,850.0700
AutoPedigree,7,2018-01-04 15:02:19.000,1969.8700
AutoPedigree,7,2018-01-05 06:57:24.000,931.0900
AutoPedigree,7,2018-01-05 07:16:16.000,925.7500
AutoPedigree,15,2018-01-05 07:40:41.000,1553.6600
AutoPedigree,16,2018-01-05 07:40:45.000,592.0100
AutoPedigree,7,2018-01-05 07:40:58.000,1109.8700
AutoPedigree,17,2018-01-05 08:16:18.000,994.0000
AutoPedigree,7,2018-01-05 08:19:25.000,873.3200
AutoPedigree,15,2018-01-05 08:32:57.000,464.5000
AutoPedigree,17,2018-01-05 08:34:17.000,546.0000
AutoPedigree,18,2018-01-05 08:50:49.000,483.5000
Uhuru,37,2018-01-05 10:14:33.000,621.4900
AutoPedigree,7,2018-01-05 10:47:20.000,873.1400
AutoPedigree,18,2018-01-05 10:52:43.000,579.5000
AutoPedigree,17,2018-01-05 11:02:47.000,455.0500
AutoPedigree,7,2018-01-05 11:13:23.000,2074.3900
AutoPedigree,15,2018-01-05 11:55:51.000,848.2500
AutoPedigree,15,2018-01-05 12:55:05.000,775.5900
AutoPedigree,58,2018-01-05 13:11:11.000,1502.0400
AutoPedigree,7,2018-01-05 13:34:03.000,1446.1000
AutoPedigree,7,2018-01-05 14:01:10.000,1710.2800
AutoPedigree,7,2018-01-05 14:24:57.000,670.8700
AutoPedigree,7,2018-01-05 14:33:43.000,592.6700
AutoPedigree,15,2018-01-05 14:38:00.000,806.0100
AutoPedigree,15,2018-01-05 14:54:35.000,1358.3800
AutoPedigree,15,2018-01-05 14:54:35.000,1532.5600
AutoPedigree,7,2018-01-05 14:55:57.000,693.6900
AutoPedigree,7,2018-01-05 14:59:12.000,1971.6700
AutoPedigree,15,2018-01-06 09:47:26.000,563.7600
AutoPedigree,15,2018-01-06 10:50:42.000,725.7400
AutoPedigree,7,2018-01-06 10:52:18.000,1147.1800
AutoPedigree,7,2018-01-06 10:56:31.000,763.7900
AutoPedigree,7,2018-01-08 06:17:35.000,889.6600
AutoPedigree,7,2018-01-08 06:22:55.000,842.4000
AutoPedigree,7,2018-01-08 06:45:35.000,744.2900
AutoPedigree,7,2018-01-08 07:08:55.000,1080.1400
AutoPedigree,7,2018-01-08 07:48:52.000,1330.2100
AutoPedigree,7,2018-01-08 07:56:57.000,842.8500
AutoPedigree,7,2018-01-08 08:26:32.000,884.1100
