ChannelName,ProductId,DateSold,SPV
AutoPedigree,18,2018-04-11 14:01:41.000,527.4342
AutoPedigree,16,2018-04-11 14:13:48.000,470.8825
AutoPedigree,7,2018-04-11 14:14:19.000,915.8800
One Call Insurance Brokers,100,2018-04-11 14:16:21.000,189.0000
AutoPedigree,58,2018-04-11 14:26:02.000,892.0300
AutoPedigree,58,2018-04-11 14:26:02.000,932.7000
AutoPedigree,7,2018-04-11 14:29:13.000,1076.1800
AutoPedigree,7,2018-04-11 14:48:59.000,1106.2300
Uhuru,6,2018-04-11 15:04:50.000,575.9700
Uhuru,6,2018-04-11 15:04:50.000,1070.6200
One Call Insurance Brokers,93,2018-04-11 15:12:07.000,199.0000
Uhuru,37,2018-04-11 15:22:06.000,174.7176
Uhuru,37,2018-04-11 15:22:06.000,215.8224
AutoPedigree,7,2018-04-12 06:50:32.000,838.8775
One Call Insurance Brokers,100,2018-04-12 07:08:14.000,189.0000
AutoPedigree,15,2018-04-12 07:28:03.000,1168.6473
Constellation Financial Services (Pty) Ltd,10,2018-04-12 07:29:52.000,993.0600
Constellation Financial Services (Pty) Ltd,10,2018-04-12 07:29:52.000,1081.5675
AutoPedigree,7,2018-04-12 08:30:01.000,1242.1900
AutoPedigree,15,2018-04-12 08:46:26.000,693.5157
One Call Insurance Brokers,100,2018-04-12 08:47:15.000,189.0000
AutoPedigree,18,2018-04-12 09:07:11.000,0.0000
AutoPedigree,7,2018-04-12 09:13:01.000,863.4300
AutoPedigree,15,2018-04-12 09:26:32.000,1196.7114
AutoPedigree,7,2018-04-12 09:38:44.000,632.5875
One Call Insurance Brokers,90,2018-04-12 09:41:15.000,179.0000
AutoPedigree,7,2018-04-12 09:57:19.000,1276.4475
AutoPedigree,58,2018-04-12 10:13:44.000,2412.5575
AutoPedigree,7,2018-04-12 10:33:49.000,1775.6975
Constellation Financial Services (Pty) Ltd,9,2018-04-12 10:38:49.000,1062.8575
One Call Insurance Brokers,90,2018-04-12 12:20:41.000,129.0000
Constellation Financial Services (Pty) Ltd,58,2018-04-12 12:24:30.000,641.2000
AutoPedigree,58,2018-04-12 12:26:39.000,1358.8075
Compare and Insure Consulting (PTY) LTD,6,2018-04-12 12:44:48.000,596.7700
Compare and Insure Consulting (PTY) LTD,6,2018-04-12 12:44:48.000,792.6975
AutoPedigree,7,2018-04-12 12:51:19.000,726.8875
AutoPedigree,16,2018-04-12 13:09:34.000,809.0201
AutoPedigree,7,2018-04-12 13:13:27.000,677.5375
AutoPedigree,6,2018-04-12 13:37:16.000,889.3175
One Call Insurance Brokers,90,2018-04-12 13:40:47.000,109.0000
One Call Insurance Brokers,101,2018-04-12 13:50:42.000,139.0000
AutoPedigree,58,2018-04-12 14:08:16.000,1496.0375
AutoPedigree,7,2018-04-12 14:11:21.000,1776.1275
AutoPedigree,7,2018-04-12 14:22:31.000,974.9800
AutoPedigree,18,2018-04-12 14:32:57.000,0.0000
Uhuru,6,2018-04-12 14:42:54.000,1230.0775
Uhuru,9,2018-04-12 14:52:01.000,217.7879
One Call Insurance Brokers,100,2018-04-12 14:54:58.000,189.0000
AutoPedigree,7,2018-04-12 14:57:09.000,1081.1975
One Call Insurance Brokers,93,2018-04-12 15:18:16.000,199.0000
AutoPedigree,16,2018-04-13 06:48:22.000,609.2833
AutoPedigree,7,2018-04-13 06:48:33.000,1246.1175
AutoPedigree,7,2018-04-13 06:48:33.000,1352.5675
AutoPedigree,7,2018-04-13 07:26:05.000,785.1975
Compare and Insure Consulting (PTY) LTD,9,2018-04-13 07:57:06.000,93.3863
Compare and Insure Consulting (PTY) LTD,9,2018-04-13 07:57:06.000,536.2575
AutoPedigree,7,2018-04-13 08:08:52.000,840.1375
AutoPedigree,7,2018-04-13 08:24:12.000,1209.0275
AutoPedigree,7,2018-04-13 08:28:18.000,1182.6875
AutoPedigree,16,2018-04-13 09:47:52.000,637.6600
AutoPedigree,7,2018-04-13 10:14:14.000,1557.8075
AutoPedigree,7,2018-04-13 10:14:14.000,1557.8075
One Call Insurance Brokers,100,2018-04-13 10:17:56.000,189.0000
AutoPedigree,18,2018-04-13 10:21:59.000,573.6030
Uhuru,6,2018-04-13 10:59:07.000,888.9275
Surestrat (Pty) Ltd,78,2018-04-13 11:16:53.000,613.0000
AutoPedigree,7,2018-04-13 12:09:38.000,1457.6075
Intersure Financial Services (Pty) Ltd,76,2018-04-13 12:11:33.000,84.7300
Intersure Financial Services (Pty) Ltd,76,2018-04-13 12:11:33.000,85.4700
Intersure Financial Services (Pty) Ltd,76,2018-04-13 12:11:33.000,356.1700
AutoPedigree,7,2018-04-13 12:21:05.000,1263.5475
AutoPedigree,7,2018-04-13 12:33:23.000,3187.7875
AutoPedigree,7,2018-04-13 12:39:59.000,874.8075
One Call Insurance Brokers,100,2018-04-13 12:45:08.000,20.9700
One Call Insurance Brokers,100,2018-04-13 12:45:08.000,85.4700
One Call Insurance Brokers,100,2018-04-13 12:45:08.000,189.0000
One Call Insurance Brokers,100,2018-04-13 12:45:08.000,217.9200
Constellation Financial Services - MotorVaps,90,2018-04-13 12:48:30.000,179.0000
AutoPedigree,58,2018-04-13 13:04:19.000,1243.2875
AutoPedigree,7,2018-04-13 13:27:54.000,1537.2075
One Call Insurance Brokers,101,2018-04-13 13:28:19.000,139.0000
Constellation Financial Services (Pty) Ltd,6,2018-04-13 13:31:52.000,1399.4775
AutoPedigree,18,2018-04-13 13:41:28.000,0.0000
AutoPedigree,7,2018-04-13 13:53:44.000,1506.3975
One Call Insurance Brokers,100,2018-04-13 14:05:48.000,189.0000
AutoPedigree,16,2018-04-13 14:35:13.000,700.8193
AutoPedigree,7,2018-04-13 14:37:17.000,1058.9575
AutoPedigree,15,2018-04-13 14:48:00.000,642.5122
AutoPedigree,9,2018-04-13 14:55:36.000,1067.3075
AutoPedigree,16,2018-04-13 15:03:44.000,1110.2092
Finlife SA,76,2018-04-13 15:08:30.000,107.8100
Finlife SA,76,2018-04-13 15:08:30.000,418.7000
AutoPedigree,7,2018-04-13 15:14:19.000,778.6575
AutoPedigree,15,2018-04-13 15:19:51.000,843.4394
AutoPedigree,18,2018-04-13 15:30:11.000,666.6622
AutoPedigree,7,2018-04-13 15:34:39.000,980.6375
AutoPedigree,7,2018-04-13 15:53:39.000,1100.4875
AutoPedigree,7,2018-04-14 07:26:33.000,973.3275
AutoPedigree,7,2018-04-14 07:59:48.000,1823.3550
AutoPedigree,16,2018-04-14 08:26:39.000,729.3473
AutoPedigree,16,2018-04-14 08:47:23.000,845.8706
AutoPedigree,7,2018-04-14 10:03:51.000,1244.0075
AutoPedigree,7,2018-04-14 11:01:35.000,4091.1550
One Call Insurance Brokers,90,2018-04-16 06:34:59.000,179.0000
AutoPedigree,18,2018-04-16 06:47:16.000,0.0000
AutoPedigree,7,2018-04-16 06:52:07.000,1271.1275
AutoPedigree,7,2018-04-16 07:00:10.000,660.8075
One Call Insurance Brokers,100,2018-04-16 07:00:25.000,179.0000
One Call Insurance Brokers,100,2018-04-16 07:00:25.000,189.0000
One Call Insurance Brokers,100,2018-04-16 07:50:14.000,189.0000
AutoPedigree,7,2018-04-16 07:59:50.000,1062.1175
One Call Insurance Brokers,93,2018-04-16 08:52:55.000,199.0000
AutoPedigree,18,2018-04-16 09:24:16.000,571.5250
Aquarius Insurance Consultants CC,15,2018-04-16 09:39:24.000,3278.3452
Aquarius Insurance Consultants CC,15,2018-04-16 09:39:24.000,3278.3627
Aquarius Insurance Consultants CC,15,2018-04-16 09:39:24.000,3557.3614
Aquarius Insurance Consultants CC,15,2018-04-16 09:39:24.000,3557.3614
AutoPedigree,7,2018-04-16 09:44:56.000,845.0675
AutoPedigree,16,2018-04-16 09:57:14.000,1053.1732
AutoPedigree,7,2018-04-16 10:16:21.000,1275.3275
AutoPedigree,16,2018-04-16 10:20:39.000,767.2267
AutoPedigree,15,2018-04-16 10:32:05.000,410.4342
AutoPedigree,7,2018-04-16 10:34:00.000,950.1875
One Call Insurance Brokers,93,2018-04-16 10:34:35.000,199.0000
AutoPedigree,17,2018-04-16 10:42:31.000,576.3671
AutoPedigree,7,2018-04-16 10:53:08.000,1342.6375
Aquarius Insurance Consultants CC,15,2018-04-16 10:55:14.000,472.5241
Aquarius Insurance Consultants CC,15,2018-04-16 10:55:14.000,472.5241
